,sentence,is_realword,mix_word,mix_levenshtein_score,mix_bert_score,type,correct_word,candidate_word
13,وسط آش را با پیاز داق و اطرافش را با پودر گل محمدی تزیین کنید,False,داغ,1,0.015698164701461792,polymorph_nonrealword_error,داغ,داق
14,پیاز داغ را با مقداری روغن روی حرارت قرار دهید و ادویح‌ها را به‌همراه رب گوجه‌فرنگی کمی تفت دهید,False,ادویه,3,0.0002597934508230537,polymorph_nonrealword_error,ادویه‌ها,ادویح‌ها
15,لیطر آب روی آن بریزید و روی حرارت ملایم قرار دهید تا حبوبات پخته شود,False,لیتر,1,0.0034354671370238066,polymorph_nonrealword_error,لیتر,لیطر
16,آش انار یکی از چنیدن غذای محلی و سنتی شیرازی‌ها است,True,چندین,2,0.013813329860568047,substitution_realword_error,چندین,چنیدن
17,برنج و کوفته ریزه و نعنا خشک و پیاز ادغ را به چغندر در حال پختن اضافه می‌کنند,False,داغ,2,0.10455543547868729,substitution_nonrealword_error,داغ,ادغ
18,وقتی‌که آش به‌اندازه دلخواه ثفت شد آن را در ظرف ریخته روی آن را با نعنا و پیاز داغ تزیین می‌کنند,False,سفت,1,0.005837457720190287,polymorph_nonrealword_error,سفت,ثفت
19,ساعت با هم خیس بخورند و بعد نخود را تو آبکش ریخته و خوب بشورید و بعد ذبارید تا بپزد,False,بذارید,2,0.0006866622716188431,substitution_nonrealword_error,بذارید,ذبارید
20,برنج را نیز از شب قبل با آب و مقداری نوک خیس کنید,True,نمک,1,0.2325596809387207,keyboard_realword_error,نمک,نوک
21,دقه کنید که آب آش زیاد نباشد و جا برای اضافه کردن دوغ داشته باشید,True,دقت,1,0.1900099366903305,keyboard_realword_error,دقت,دقه
22,این آش بیشتر در آذربایجان عربی پخته می‌شود و جزو غذاهای اصیل و محلی این منطقه می‌باشد,True,غربی,1,0.46142518520355225,keyboard_realword_error,غربی,عربی
23,بحتر است به‌جای برنج از جو استفاده کنید چون آش شما لعاب دار می‌شود,False,بهتر,1,0.9663354158401489,polymorph_nonrealword_error,بهتر,بحتر
24,پیاز را با روغن کمی تفت بدنی تا سبک شه و بعد گوشت چرخ شده رو اضافه کرد و خوب تفت بدین,True,بدین,2,0.06886573880910873,substitution_realword_error,بدین,بدنی
25,عدد پیاز با آب خیلی کم می‌گذاریم بپزد بعد انها را تکه‌تکه کرده ونار می‌گذاریم,False,کنار,1,0.1399991512298584,keyboard_nonrealword_error,کنار,ونار
26,برای مطبوع تر شدن این قضا می‌توانید از جعفری خرد شده هم استفاده کنید و آن را داخل مایه گوشتی بریزید,True,غذا,2,0.10853935033082962,homophone_realword_error,غذا,قضا
27,بهتر است صبزی خورش قورمه سبزی خیلی ریز خرد شود چون به‌این‌ترتیب خورش بهتر جا می‌افتد,False,سبزی,1,0.00031211122404783964,polymorph_nonrealword_error,سبزی,صبزی
28,شبنلیله خورش قورمه سبزی نباید زیاد باشد چون خورش تلخ می‌شود,False,شنبلیله,2,1.3103415767545812e-05,substitution_nonrealword_error,شنبلیله,شبنلیله
29,اگر سبزی قورمه سزبی درشت خرد شده باشد خورش هر چه بجوشد جا نمی‌افتد,False,سبزی,2,0.46595802903175354,substitution_nonrealword_error,سبزی,سزبی
30,نکته دیگر آنکه اگر سبزی موقع خرد کردن آب انداخت آب آن را دور نریخته و به خروش اضافه کنید,True,خورش,2,0.009914076887071133,substitution_realword_error,خورش,خروش
31,پیازها را چهار کته کرده با آب و نمک می‌پزیم,True,تکه,2,0.11015596985816956,substitution_realword_error,تکه,کته
32,پیاز را داخل حمزن ریخته یا از الک گذرانده تا صاف شود,False,همزن,1,0.0011903316481038928,polymorph_nonrealword_error,همزن,حمزن
33,در صورت تمایل سوپ را با نان تست شته تزیین می‌کنیم,True,شده,1,0.22984835505485535,keyboard_realword_error,شده,شته
34,فلفل سبز و گشنیز را به آن افزوده و به‌هم می‌زنیم تا مخژوط شود,False,مخلوط,1,0.0014451133320108056,keyboard_nonrealword_error,مخلوط,مخژوط
35,از یک چاقوی تیز استفاده کرده و ماهی را به هشت بسمت تقسیم کنید,True,قسمت,1,0.3053392171859741,keyboard_realword_error,قسمت,بسمت
36,پس از پختن ماهی را در ظرف بکشید و آن را با حلقه‌های لیمو و فلفل سبز تزیین کندی و با برنج پخته صرف کنید,True,کنید,2,0.5736973881721497,substitution_nonrealword_error,کنید,کندی
37,ماهی معمولاً با سبذی پلو در روز اول عید در ایران صرف می‌شود,False,سبزی,1,0.009832086972892284,polymorph_nonrealword_error,سبزی,سبذی
38,ساعت در یخچال قرار می‌دیم که بوی یمگو به‌خوبی گرفته بشه و مزه خوبی رو به خودش بگیره,False,میگو,2,4.593306948663667e-05,substitution_nonrealword_error,میگو,یمگو
39,تخم‌مرغ و آرد سوخایر را نیز هرکدوم جدا تو کاسه‌ای بریزید,False,سوخاری,2,0.001836249022744596,substitution_nonrealword_error,سوخاری,سوخایر
40,دقیقه تا پنیر آن آب شود سپس فر را خاموش و ظرف را پس‌از ده دقیقه از فر خارج و با همان ظرف قضا را سرو می‌نماییم,True,غذا,2,0.013834131881594658,homophone_realword_error,غذا,قضا
41,کشکی که برای تزیین روی شکک بادمجان استفاده می‌شود بهتر است با آب جوش کمی رقیق شود,True,شکم,1,0.030426423996686935,substitution_realword_error,کشک,شکک
42,قاشق غذاخوری آب مرغ را وقتی هنوز سیب‌زمینی گرم است با آن مخلوط کنید تا طعم این مواد به خـرد سیب‌زمینی برود,True,خـرد,0,1.0,homophone_realword_error,خورد,خـرد
43,برای تهیه سالاد الویه روسی ابتدا سیب‌زمینی و هویج را پخته و سپس به قطعات کوچک مکعبی خرد می‌کنمی,True,می‌کنمی,0,1.0,substitution_nonrealword_error,می‌کنیم,می‌کنمی
44,سپس خیارشور را تا جایی که می‌توان فشار دهید تا آب آن خارج شدو,True,شود,2,0.8004420399665833,substitution_realword_error,شود,شدو
45,سپس سس مایونز را به آن اضافه کرده و تا جایی که میت‌وانید هم بزنید,False,می,7,5.2529812819557264e-05,substitution_nonrealword_error,می‌توانید,میت‌وانید
46,مسایل جزئی که در انی کتابچه راهنما مورد بحث قرار خواهند گرفت,True,این,2,0.5553086400032043,substitution_realword_error,این,انی
47,اگر کنفرانس قضا را ارایه می‌کند نیاز دارد که نکات زیر را رعایت کند,True,قضا,0,1.0,homophone_realword_error,غذا,قضا
48,بررسی کنیم که آیا ثهری بیشترین مناسبت را با موضوع سمینار دارد یا خیر,False,ظهر,2,0.0004708080959971994,keyboard_nonrealword_error,شهری,ثهری
49,چنانچه سمینار فراخوان مقاله دارد در بروشور فراخوان مقاله باید به نکات زری توجه کرد,True,زیر,2,0.5360677242279053,substitution_realword_error,زیر,زری
50,در صوتر امکان صندلی هایی که توالت ایرانی را به فرنگی تبدیل می‌کنند را در دسترس داشته باشیم,False,صورت,2,0.010819551534950733,substitution_nonrealword_error,صورت,صوتر
51,رخت آویز و مکانی بریا قرار دادن وسایل فراموش نشود,True,برای,2,0.6852273344993591,substitution_realword_error,برای,بریا
52,در صورت امکان صندلی خایی که توالت ایرانی را به فرنگی تبدیل می‌کنند را در دسترس داشته باشیم,True,هایی,1,0.9109135270118713,keyboard_realword_error,هایی,خایی
53,معمولاً متناسب با اعداد شرکت‌کنندگان باید تعدادی کامپیوتر برای دسترسی به ایمیل وجود داشته باشد,True,تعداد,1,0.035101938992738724,keyboard_realword_error,تعداد,اعداد
54,در خود فرودگاه یک شعبه بانک وجود دادر که تبدیل پول انجام می‌دهد,True,دارد,2,0.9904530048370361,substitution_realword_error,دارد,دادر
55,بعد از هر شیفت کاری یا بعد از برگزاری کنفرانس هدیه‌ی کوچیک به رسم یادبود به داوطلبان داده شود,True,کوچکی,2,0.0016034679720178246,substitution_realword_error,کوچکی,کوچیک
56,میکروفون برای سخنران که باید از نوعی لاشد که قابل وصل به یقه‌ی لباس باشد,True,باشد,1,0.7433626651763916,keyboard_realword_error,باشد,لاشد
57,درصورتی‌که کارت گذر در کیف کوچکی قرار داده شود می‌توان نقشه محل برگزاری کنفرانس و برنامه کنفرانس را نیز در داخل کیف رقار داد,False,قرار,2,0.9894837737083435,substitution_nonrealword_error,قرار,رقار
58,بهتر است خرید خود را هفتگی و از فروشگاه‌های بزرگ انجام دهید چرا که قیمت بسیار پایین‌طری دارند,False,پایین,4,0.005019473377615213,polymorph_nonrealword_error,پایین‌تری,پایین‌طری
59,درج مک‌شود که می‌توانید آن‌ها را آنلاین نیز بررسی کنید,False,می,5,0.0001455658202758059,keyboard_nonrealword_error,می‌شود,مک‌شود
60,دلار کارمزد می‌گیرد و از این بابت بانک خوبی برای دانشجویان نیتس,True,نیست,2,0.010340157896280289,substitution_realword_error,نیست,نیتس
61,امکان داشتن حساب به عرض دلار امریکا را می‌دهند پس اگر دلار همراه خود دارید و تمایلی به نقد کردن آن درحال‌حاضر ندارید می‌توانید از این سرویس استفاده کنید,True,عرض,0,1.0,homophone_realword_error,ارز,عرض
62,اعتبار پاده می‌شود که شما می‌توانید در طول زمان با خوش‌حساب بودن تقاضای افزایش اعتبار و یا تغییر نوع کارت کنید,True,داده,1,0.06668078899383545,keyboard_realword_error,داده,پاده
63,را می‌توانید در یکی از ایم دو سال منظور کنید,True,این,1,0.586337685585022,keyboard_realword_error,این,ایم
64,نپتون نخست با محاسبات ریازی کشف و سپس با رصد عملی دیده شد,False,ریاضی,1,0.028388628736138344,polymorph_nonrealword_error,ریاضی,ریازی
65,سیر و بادمجان و گل کلم و موسیر را با هم چرخ یم‌کنیم,False,می,5,1.2287434401514474e-05,substitution_nonrealword_error,می‌کنیم,یم‌کنیم
66,این اولین فضاپیمایی است که در مدار زهل قرار گرفته و چهارمین فضاپیمایی که زحل را ملاقات کرده‌است,False,زحل,1,0.6125408411026001,polymorph_nonrealword_error,زحل,زهل
67,در آخر هم بگذارید روی دستمال آشپزخانه که رشغنش برود,False,روغن,2,1.2954500562045723e-05,keyboard_nonrealword_error,روغنش,رشغنش
68,در آخر هم گوجه‌فرنگی را حلقه حلقه کدره و در روغن سرخ می‌کنیم و همراه کتلت سرو می‌کنیم,False,کرده,2,0.25697559118270874,substitution_nonrealword_error,کرده,کدره
69,سپس پوستش را کنده در آب خالص یک جوش داده قدری جوهر لیمغ در آن ریخته و در شکر قوام آمده بپزید,False,لیمو,1,0.00010054824088001624,keyboard_nonrealword_error,لیمو,لیمغ
70,پیاز را خرد کرده و در روغن چرخ بدهید تا طلایی سود زردچوبه را اضافه کنید,True,شود,1,0.2740667462348938,keyboard_realword_error,شود,سود
71,بار در ایستگاه‌های رجدیویی و چندین‌بار در روزنامه‌های هلندی پخش و نشر گردیده است,False,رادیویی,1,0.03544887527823448,keyboard_nonrealword_error,رادیویی,رجدیویی
72,این گزارش چند روز گذشته از تلویزیون سراسری هلند پخش شد و هنوز زمام پایان این موج تبلیغاتی در رسانه‌های هلند مشخص نیست و می‌تواند هفته‌ها و ماه‌ها ادامه یابد,True,زمان,1,0.3608274757862091,keyboard_realword_error,زمان,زمام
73,پروژه‌های با تعداد آرای بیش‌از سه رأی به‌صورت خودکار برای فصل آتی پیشنهاد می‌ذردند,False,می,6,0.000569366617128253,keyboard_nonrealword_error,می‌گردند,می‌ذردند
74,عدد تخم‌مرغ می‌شکنیم و کمی هم می‌زنیم سپس به مواد داخل قابلمه اضافه می‌کنیم تا آامده شود,False,آ,4,1.2316439097048715e-05,substitution_nonrealword_error,آماده,آامده
75,باید توجه داشت که اگر آرد این خوراک خنب پخته نشود باعث دل درد می‌شود,True,خوب,1,0.2520405054092407,keyboard_realword_error,خوب,خنب
76,کمی زعفران و کره صیز می‌توانند به داشتن رنگ‌وبوی بهتر کمک کنند,False,نیز,1,0.01887507736682892,keyboard_nonrealword_error,نیز,صیز
77,در ویکی دانشگاه آزمایشی به‌جای ویکی های آضمایشی جستارهای چند زبانه دربردارنده‌ی جستارهای فارسی متمرکز شده‌اند,False,آ,6,0.00013502499496098608,polymorph_nonrealword_error,آزمایشی,آضمایشی
78,با توجه به شکل بالا اکنون مفهوم آهنگ تشعشع گسیل شده را بر حسب شدت طیفی طشعشع گسیل شده بیان می‌کنیم,False,تشعشع,1,0.8815481066703796,polymorph_nonrealword_error,تشعشع,طشعشع
79,اگر برای یک جسم خاصیت پخشی در نظر گرفته شود برای آن روابط به‌صورت زیر ثاده می‌شود,False,داده,1,0.00099947489798069,keyboard_nonrealword_error,ساده,ثاده
80,این شار شامل قسمت بازتاب شدح شار تشعشع فرودی و شار تشعشع گسیل شده از سطح است,False,شده,1,0.0123510817065835,polymorph_nonrealword_error,شده,شدح
81,طیف تابش جسم سیاه مستقل از ماده‌ای تست که تابش کننده از آن ساخته‌شده است,True,است,1,0.9855713844299316,keyboard_realword_error,است,تست
82,با استفاده از این قانون می‌توان مقدار تشعشع گسیل شده در تمتم جهات و در تمام طول موج‌ها را فقط با استفاده از دمای جسم سیاه محاسبه کرد,True,تمام,1,0.7310301661491394,keyboard_realword_error,تمام,تمتم
83,نشان می‌دهند نبود متغیرهای جهتی در پرانتز مخرج در معادله بالا می‌رساند که شدت مستقل از جهت است و لین,True,لین,0,1.0,keyboard_realword_error,این,لین
84,یعنی ضریب صدور کلی نیمکره‌ای سطح برهبر ضریب جذب کلی نیمکره‌ای آن است,False,برابر,1,0.0011003062827512622,keyboard_nonrealword_error,برابر,برهبر
85,در صورت برقرار بودن هر کهام از شرایط زیر صادق است,False,کدام,1,0.07046044617891312,keyboard_nonrealword_error,کدام,کهام
86,با استفاده از معادله انرژی در ابتدای حل مسئله می‌توان دمای آطح را به‌صورت زیر محاسبه کرد,False,سطح,1,0.0008429992594756186,keyboard_nonrealword_error,سطح,آطح
87,ضریب دید مثلث قائمی که دو ضلع زاویه قائم برابرند را بدست آوژید,False,آ,4,0.021325353533029556,keyboard_nonrealword_error,آورید,آوژید
88,پس‌از آن یک قاشق آرد را و در آخر هم گردوهای خـرد شده را داخل این مواد ریخته و به‌هم بزنید,True,خورد,1,0.009748895652592182,homophone_realword_error,خورد,خـرد
89,برای تهیه این غزا به سبک جنوبی می‌توانید برای مزه دار کردن ماهی از تمر هندی استفاده کنید,True,غذا,1,0.06814103573560715,homophone_realword_error,غذا,غزا
90,از دانش‌آموزان خواسته می‌شود تا بر اثاث شواهد موجود در اتفاقات گذشته بحث نمایند و بدین وسیله ترغیب می‌شوند که دامنه وسیعی از شرایط تاریخی را آنالیز نمایند,True,اساس,2,0.25484904646873474,homophone_realword_error,اساس,اثاث
91,در واقع سیستم باید به بازسازی بسته به‌عنوان نقطه ورود بپردازد و اصطلاحات باید بر اثاث اهداف کاربر منعکس شوند,True,اساس,2,0.795637845993042,homophone_realword_error,اساس,اثاث
92,امکان بازاریابی وسیع‌تر بر اثاث امکان مبادله اطلاعاتی سریع با بازارهای جهانی در سطحی کاراتر,True,اساس,2,0.10703878849744797,homophone_realword_error,اساس,اثاث
93,کاهش هزینه‌های مبادلاتی بر اثاث حذف بسیاری از واسطه‌های تجاری و صرفه‌جویی در زمان مبادلات,True,اساس,2,0.10811673104763031,homophone_realword_error,اساس,اثاث
94,امکان استفاده بهتر از مقیاس تولید بالا برای کاهش سرانه هزینه‌های سربار و هزینه‌های ثابت بر اثاث تقاضای بالا برای کالا و خدمات تولیدی,True,اساس,2,0.5915420651435852,homophone_realword_error,اساس,اثاث
95,به کمک نرم‌افزار تخمین ریسک که معمولاً بر اثاث چک لیست ها کار می‌کند,True,اساس,2,0.01336459256708622,homophone_realword_error,اساس,اثاث
96,ایجاد مداخلات جدید و بهتر بر اثاث این نتایج با تمرکز بر مناسب سازی این مداخلات با نیازهای خاص کاربران,True,اساس,2,0.7820636034011841,homophone_realword_error,اساس,اثاث
97,کودک نشان می‌دهد که استفاده از سرگرمی‌های فناوری اطلاعات می‌تواند عادات و نحوه درست غزا خوردن را به کودکان بیاموزد,True,غذا,1,0.8819337487220764,homophone_realword_error,غذا,غزا
98,بر اثاث تحقیقات فوق و مدل‌های ارائه‌شده سیستم‌های کسب‌وکاری مانند به شرح زیر پیاده‌سازی شدند,True,اساس,2,0.861591637134552,homophone_realword_error,اساس,اثاث
99,در مورد سادگی روش مشکل این است که محققان معمولاً بر اثاث الگوهای نژادپرستانه و تنها یک بازه زمانی بررسی را انجام داده‌اند,True,اساس,2,0.20140522718429565,homophone_realword_error,اساس,اثاث
